Topic ID,Topic Name,Chapter,Subsection,Problem Number,Problem Title,URL,Difficulty,Is Premium
5,位元操作,一、位元運算基礎 (Bit Manipulation Basics),§1.2 位運算技巧 (Bit Manipulation Tricks),1680,連接連續二進位數字,https://leetcode.com/problems/concatenation-of-consecutive-binary-numbers/,1630,FALSE
5,位元操作,一、位元運算基礎 (Bit Manipulation Basics),§1.2 位運算技巧 (Bit Manipulation Tricks),1261,在受污染的二元樹中尋找元素,https://leetcode.com/problems/find-elements-in-a-contaminated-binary-tree/,,FALSE
5,位元操作,一、位元運算基礎 (Bit Manipulation Basics),§1.2 位運算技巧 (Bit Manipulation Tricks),89,格雷編碼,https://leetcode.com/problems/gray-code/,,FALSE
5,位元操作,一、位元運算基礎 (Bit Manipulation Basics),§1.2 位運算技巧 (Bit Manipulation Tricks),1238,循環碼排列,https://leetcode.com/problems/circular-permutation-in-binary-representation/,1775,FALSE
5,位元操作,一、位元運算基礎 (Bit Manipulation Basics),§1.2 位運算技巧 (Bit Manipulation Tricks),982,按位與為零的三元組,https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero/,2085,FALSE
5,位元操作,一、位元運算基礎 (Bit Manipulation Basics),§1.2 位運算技巧 (Bit Manipulation Tricks),3307,找出第 K 個字元 II,https://leetcode.com/problems/find-the-k-th-character-in-string-game-ii/,2232,FALSE
5,位元操作,一、位元運算基礎 (Bit Manipulation Basics),§1.2 位運算技巧 (Bit Manipulation Tricks),1611,使整數變為 0 的最少操作次數,https://leetcode.com/problems/minimum-one-bit-operations-to-make-integers-zero/,2345,FALSE
5,位元操作,一、位元運算基礎 (Bit Manipulation Basics),§1.2 位運算技巧 (Bit Manipulation Tricks),3514,不同 XOR 三元組的數目 II,https://leetcode.com/problems/number-of-unique-xor-triplets-ii/,,FALSE
5,位元操作,一、位元運算基礎 (Bit Manipulation Basics),§1.2 位運算技巧 (Bit Manipulation Tricks),751,IP 到 CIDR,https://leetcode.com/problems/ip-to-cidr/,,TRUE
5,位元操作,一、位元運算基礎 (Bit Manipulation Basics),§1.2 位運算技巧 (Bit Manipulation Tricks),3595,一次或兩次,https://leetcode.com/problems/once-twice/,,TRUE
5,位元操作,一、位元運算基礎 (Bit Manipulation Basics),§1.2 位運算技巧 (Bit Manipulation Tricks),3141,最大漢明距離,https://leetcode.com/problems/maximum-hamming-distances/,,TRUE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),547,省份數量,https://leetcode.com/problems/number-of-provinces/,,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),1971,尋找圖中是否存在路徑,https://leetcode.com/problems/find-if-path-exists-in-graph/,,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),797,所有可能的路徑,https://leetcode.com/problems/all-paths-from-source-to-target/,1383,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),841,鑰匙和房間,https://leetcode.com/problems/keys-and-rooms/,1412,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),2316,統計無向圖中無法互相到達點對數,https://leetcode.com/problems/count-unreachable-pairs-of-nodes-in-an-undirected-graph/,1604,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),1319,連通網絡的操作次數,https://leetcode.com/problems/number-of-operations-to-make-network-connected/,1633,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),2492,兩個城市間路徑的最小分數,https://leetcode.com/problems/minimum-score-of-a-path-between-two-cities/,1680,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),3310,移除可疑的方法,https://leetcode.com/problems/remove-methods-from-project/,1711,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),2685,統計完全連通分量的數量,https://leetcode.com/problems/count-the-number-of-complete-components/,1769,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),2192,有向無環圖中一個節點的所有祖先,https://leetcode.com/problems/all-ancestors-of-a-node-in-a-directed-acyclic-graph/,1788,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),3387,兩天自由外匯交易後的最大貨幣數,https://leetcode.com/problems/maximize-amount-after-two-days-of-conversions/,1788,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),924,盡量減少惡意軟體的傳播,https://leetcode.com/problems/minimize-malware-spread/,1869,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),2101,引爆最多的炸彈,https://leetcode.com/problems/detonate-the-maximum-bombs/,1880,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),721,帳戶合併,https://leetcode.com/problems/accounts-merge/,,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),207,課程表,https://leetcode.com/problems/course-schedule/,,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),802,找到最終的安全狀態,https://leetcode.com/problems/find-eventual-safe-states/,1962,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),928,盡量減少惡意軟體的傳播 II,https://leetcode.com/problems/minimize-malware-spread-ii/,1985,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),2092,找出所有知曉秘密的專家,https://leetcode.com/problems/find-all-people-with-secret/,2004,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),3108,有權圖裡旅途的最小代價,https://leetcode.com/problems/minimum-cost-walk-in-weighted-graph/,2109,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),261,以圖判樹,https://leetcode.com/problems/graph-valid-tree/,,TRUE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),323,無向圖中連通分量的數目,https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph/,,TRUE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),1298,你能從盒子裡獲得的最大糖果數,https://leetcode.com/problems/maximum-candies-you-can-get-from-boxes/,1825,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),3243,新增道路查詢後的最短距離 I,https://leetcode.com/problems/shortest-distance-after-road-addition-queries-i/,1568,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),1311,獲取你好友已觀看的視頻,https://leetcode.com/problems/get-watched-videos-by-your-friends/,1653,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),1129,顏色交替的最短路徑,https://leetcode.com/problems/shortest-path-with-alternating-colors/,1780,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),2039,網絡空閒的時刻,https://leetcode.com/problems/the-time-when-the-network-becomes-idle/,1865,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),2608,圖中的最短環,https://leetcode.com/problems/shortest-cycle-in-a-graph/,1904,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),815,公車路線,https://leetcode.com/problems/bus-routes/,1964,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),210,課程表 II,https://leetcode.com/problems/course-schedule-ii/,,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),2115,從給定原料中找到所有可以做出的菜,https://leetcode.com/problems/find-all-possible-recipes-from-given-supplies/,1679,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),2392,給定條件下構造矩陣,https://leetcode.com/problems/build-a-matrix-with-conditions/,1961,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),802,找到最終的安全狀態,https://leetcode.com/problems/find-eventual-safe-states/,1962,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),1591,奇怪的打印機 II,https://leetcode.com/problems/strange-printer-ii/,2291,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),1203,專案管理,https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies/,2419,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),2603,收集樹中金幣,https://leetcode.com/problems/collect-coins-in-a-tree/,2712,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),444,序列重建,https://leetcode.com/problems/sequence-reconstruction/,,TRUE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),3481,應用替換,https://leetcode.com/problems/apply-substitutions/,,TRUE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),269,火星詞典,https://leetcode.com/problems/alien-dictionary/,,TRUE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),1059,從始點到終點的所有路徑,https://leetcode.com/problems/all-paths-from-source-lead-to-destination/,,TRUE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),310,最小高度樹,https://leetcode.com/problems/minimum-height-trees/,,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),851,喧鬧和富有,https://leetcode.com/problems/loud-and-rich/,1783,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),2050,平行課程 III,https://leetcode.com/problems/parallel-courses-iii/,2084,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),3620,恢復網絡路徑,https://leetcode.com/problems/network-recovery-pathways/,,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),1857,有向圖中最大顏色值,https://leetcode.com/problems/largest-color-value-in-a-directed-graph/,2313,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.1 DFS/BFS (Depth-First Search/Breadth-First Search),1136,平行課程,https://leetcode.com/problems/parallel-courses/,,TRUE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),2359,找到離給定兩個節點最近的節點,https://leetcode.com/problems/find-closest-node-to-given-two-nodes/,1715,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),2360,圖中的最長環,https://leetcode.com/problems/longest-cycle-in-a-graph/,1897,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),684,冗餘連接,https://leetcode.com/problems/redundant-connection/,,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),685,冗餘連接 II,https://leetcode.com/problems/redundant-connection-ii/,,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),2876,有向圖訪問計數,https://leetcode.com/problems/count-visited-nodes-in-a-directed-graph/,2210,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),2127,參加會議的最多員工數,https://leetcode.com/problems/maximum-employees-to-be-invited-to-a-meeting/,2449,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),2836,在傳球遊戲中最大化函數值,https://leetcode.com/problems/maximize-value-of-function-in-a-ball-passing-game,2769,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),2204,無向圖中到環的距離,https://leetcode.com/problems/distance-to-a-cycle-in-undirected-graph/,,TRUE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),743,網絡延遲時間,https://leetcode.com/problems/network-delay-time/,,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),3341,到達最後一個房間的最少時間 I,https://leetcode.com/problems/find-minimum-time-to-reach-last-room-i/,1721,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),3112,訪問消失節點的最少時間,https://leetcode.com/problems/minimum-time-to-visit-disappearing-nodes/,1757,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),2642,設計可以求最短路徑的圖類,https://leetcode.com/problems/design-graph-with-shortest-path-calculator/,1811,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),3604,有向圖中到達終點的最少時間,https://leetcode.com/problems/minimum-time-to-reach-destination-in-directed-graph/,1845,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),1514,機率最大的路徑,https://leetcode.com/problems/path-with-maximum-probability/,1846,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),3342,到達最後一個房間的最少時間 II,https://leetcode.com/problems/find-minimum-time-to-reach-last-room-ii/,1862,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),1631,最小體力消耗路徑,https://leetcode.com/problems/path-with-minimum-effort/,1948,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),1786,從第一個節點出發到最後一個節點的受限路徑數,https://leetcode.com/problems/number-of-restricted-paths-from-first-to-last-node/,2079,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),3123,最短路徑中的邊,https://leetcode.com/problems/find-edges-in-shortest-paths/,2093,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),1976,到達目的地的方案數,https://leetcode.com/problems/number-of-ways-to-arrive-at-destination/,2095,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),778,水位上升的泳池游泳,https://leetcode.com/problems/swim-in-rising-water/,2097,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),2662,前往目標的最小代價,https://leetcode.com/problems/minimum-cost-of-a-path-with-special-roads/,2154,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),3377,使兩個整數相等的數字操作,https://leetcode.com/problems/digit-operations-to-make-two-integers-equal/,2186,FALSE
6,圖論演算法,一、圖遍歷 (Graph Traversal),§1.2 拓撲排序 (Topological Sort),2045,到達目的地的第二短時間,https://leetcode.com/problems/second-minimum-time-to-reach-destination/,2202,FALSE
